Year,Name,Rank,Genre,Publisher,NA_Sales
2003.0,Jim Henson's the Muppets: On With the Show!,9182,Action,TDK Mediactive,0.1
1997.0,Desire,9183,Adventure,Imadio,0.0
2009.0,Valhalla Knights: Eldar Saga,9184,Role-Playing,Rising Star Games,0.1
2010.0,Lips: I Love The 80s,9185,Misc,Microsoft Game Studios,0.0
2015.0,Monster Hunter Diary: Poka Poka Airou Village DX,9186,Action,Capcom,0.0
1996.0,Frank Thomas Big Hurt Baseball,9187,Sports,Acclaim Entertainment,0.08
2005.0,Tim Burton's The Nightmare Before Christmas: The Pumpkin King,9188,Platform,Disney Interactive Studios,0.1
2005.0,Power Pro Kun Pocket 8,9189,Sports,Konami Digital Entertainment,0.0
2002.0,Enclave,9191,Adventure,Swing! Entertainment,0.11
2003.0,Dino Crisis 3,9194,Action,Capcom,0.08
2011.0,Zoobles! Spring to Life!,9196,Misc,Activision,0.1
1993.0,The King of Fighters '94 (CD),9198,Fighting,SNK,0.0
2006.0,Master Jin Jin's IQ Challenge,9200,Misc,505 Games,0.13
2001.0,Barbie Explorer,9204,Platform,Unknown,0.08
1995.0,Agile Warrior F-111X,9209,Simulation,Virgin Interactive,0.08
2007.0,Jikkyou Powerful Pro Yakyuu Wii,9211,Sports,Konami Digital Entertainment,0.0
2012.0,Reality Fighters,9212,Fighting,Sony Computer Entertainment,0.06
2012.0,Dynasty Warriors 7: Empires,9213,Action,Ubisoft Annecy,0.0
1996.0,Super Puzzle Fighter II Turbo,9217,Puzzle,Virgin Interactive,0.08
2008.0,Ninjatown,9218,Strategy,SouthPeak Games,0.12
2002.0,Star Wars: Jedi Power Battles,9219,Action,THQ,0.1
2002.0,Ultimate Muscle - The Kinnikuman Legacy: Legends vs New Generation,9220,Fighting,Namco Bandai Games,0.04
2007.0,Hard Rock Casino,9221,Misc,Oxygen Interactive,0.12
2001.0,Space Venus starring Morning Musume,9222,Misc,Sony Music Entertainment,0.0
1999.0,To Heart,9223,Adventure,Aqua Plus,0.0
2007.0,Wild ARMs XF,9224,Role-Playing,505 Games,0.07
1995.0,Doukyuusei,9225,Adventure,NEC,0.0
1998.0,RockMan & Forte,9226,Platform,Capcom,0.0
2005.0,Yu-Gi-Oh! Nightmare Troubadour (JP sales),9230,Action,Konami Digital Entertainment,0.0
2010.0,MySims Collection,9231,Misc,Electronic Arts,0.13
2015.0,Cities: Skylines,9232,Simulation,Paradox Interactive,0.0
2004.0,Ape Escape Academy (jp sales),9234,Misc,Sony Computer Entertainment,0.0
2005.0,FIFA 06 Soccer,9235,Sports,Electronic Arts,0.11
2006.0,Pro Yakyuu Netsu Star 2006,9240,Sports,Namco Bandai Games,0.0
2006.0,The History Channel: Civil War - A Nation Divided,9241,Shooter,Activision,0.13
2010.0,Zetta Hero Project: Unlosing Ranger vs. Darkdeath Evilman,9242,Role-Playing,Nippon Ichi Software,0.07
1995.0,Cyber Sled,9243,Action,Sony Computer Entertainment,0.0
2015.0,Famista Returns,9245,Sports,Namco Bandai Games,0.0
2006.0,Bust-A-Move Deluxe,9246,Puzzle,505 Games,0.13
2010.0,I Spy: Universe,9247,Puzzle,Scholastic Inc.,0.13
2002.0,Shining Soul,9248,Role-Playing,Atari,0.03
2009.0,Littlest Pet Shop: Spring,9249,Simulation,Electronic Arts,0.12
2010.0,The Amazing Race,9250,Misc,Ubisoft,0.13
2011.0,Let's Cheer,9256,Misc,Take-Two Interactive,0.12
1995.0,In the Hunt,9258,Shooter,THQ,0.03
1995.0,Daytona USA Championship Circuit Edition,9259,Racing,Sega,0.0
2008.0,Alone in the Dark: Inferno,9264,Adventure,Atari,0.09
2004.0,Fear Factor: Unleashed,9268,Action,Hip Interactive,0.1
2010.0,Vampire Moon: The Mystery of the Hidden Sun,9270,Adventure,City Interactive,0.12
2007.0,Paws & Claws: Pet Vet 2,9271,Simulation,THQ,0.13
2011.0,BIT.TRIP SAGA,9274,Misc,Rising Star Games,0.09
2011.0,Touch My Katamari,9275,Puzzle,Namco Bandai Games,0.08
2006.0,MotoGP '06,9276,Racing,THQ,0.11
1998.0,Houshinengi,9277,Strategy,Tecmo Koei,0.0
2009.0,7th Dragon,9278,Role-Playing,Sega,0.0
2008.0,Pet Pals: Animal Doctor,9279,Simulation,JoWood Productions,0.13
2002.0,LEGO Island Xtreme Stunts,9280,Racing,LEGO Media,0.1
2009.0,Cruise Ship Vacation Games,9281,Puzzle,Avanquest,0.13
2006.0,Yu-Gi-Oh! GX: Tag Force,9282,Strategy,Konami Digital Entertainment,0.09
2008.0,Gourmet Chef: Cook Your Way to Fame,9283,Misc,Ubisoft,0.13
2009.0,Learn Math,9284,Puzzle,DreamCatcher Interactive,0.13
2008.0,Nitrobike,9285,Racing,Ubisoft,0.11
2006.0,Magnetica,9286,Puzzle,Nintendo,0.08
2006.0,World Soccer Winning Eleven 9 Bonus Pack,9287,Sports,Konami Digital Entertainment,0.0
2003.0,Hot Wheels: World Race,9289,Racing,THQ,0.1
2014.0,Shining Resonance,9294,Role-Playing,Sega,0.0
2001.0,World Tour Soccer 2002,9295,Sports,Sony Computer Entertainment,0.07
1997.0,Interactive Sampler Disc 6,9296,Misc,Sony Computer Entertainment,0.08
2008.0,Wild Earth: African Safari,9298,Simulation,Majesco Entertainment,0.11
2003.0,Apex,9299,Racing,Atari,0.1
2010.0,Kamen Rider Battle: Ganbaride,9300,Strategy,Namco Bandai Games,0.0
2002.0,Tomb Raider: The Prophecy,9301,Action,Ubisoft,0.1
2001.0,Vampire Night,9302,Shooter,Sony Computer Entertainment,0.07
2006.0,Kororinpa: Marble Mania,9303,Puzzle,Nintendo,0.08
1998.0,Guilty Gear,9305,Fighting,Virgin Interactive,0.03
2012.0,Game Party: Champions,9307,Action,Warner Bros. Interactive Entertainment,0.09
2010.0,Divinity II: The Dragon Knight Saga,9308,Role-Playing,Focus Home Interactive,0.11
2001.0,Mary-Kate and Ashley: Crush Course,9310,Action,Acclaim Entertainment,0.08
2011.0,Top Shot Arcade,9313,Shooter,Activision,0.13
2010.0,Imagine: Fashion Stylist,9314,Simulation,Ubisoft,0.13
2011.0,Red Orchestra 2: Heroes of Stalingrad,9316,Shooter,Tripwire Interactive,0.04
2011.0,Queen's Gate: Spiral Chaos,9327,Role-Playing,Namco Bandai Games,0.0
2012.0,Nayuta no Kiseki,9328,Action,Nihon Falcom Corporation,0.0
2008.0,Back At The Barnyard: Slop Bucket Games,9329,Sports,THQ,0.12
2008.0,Quick Yoga Training,9330,Misc,Ubisoft,0.13
2009.0,Fashion Studio: Paris Collection,9331,Misc,Ubisoft,0.13
2001.0,Backyard Soccer,9335,Sports,Infogrames,0.07
2003.0,Final Fantasy XI: Rise of the Zilart,9336,Role-Playing,Square Enix,0.0
2010.0,Nobunaga no Yabou: Tendou,9338,Strategy,Tecmo Koei,0.0
2012.0,Medalot 7,9339,Action,Rocket Company,0.0
2001.0,Castlevania Chronicles,9341,Platform,Konami Digital Entertainment,0.07
2008.0,Suzumiya Haruhi no Tomadoi,9342,Adventure,Banpresto,0.0
2002.0,Bratz,9346,Platform,Ubisoft,0.1
2009.0,Go Play: Circus Star,9347,Action,Majesco Entertainment,0.12
2005.0,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 1: CR Shinseiki Evangelion,9350,Misc,D3Publisher,0.0
2006.0,Rurouni Kenshin: Enjou! Kyoto Rinne,9352,Action,Banpresto,0.0
2012.0,Suikoden: Tsumugareshi Hyakunen no Toki,9354,Role-Playing,Konami Digital Entertainment,0.0
2002.0,Baseball Advance,9355,Sports,Sega,0.1
2005.0,Retro Atari Classics,9357,Misc,Atari,0.12
2008.0,Freddi Fish: ABC under the sea,9360,Misc,Atari,0.13
2013.0,Hyperdimension Idol Neptunia PP,9363,Misc,Namco Bandai Games,0.04
2005.0,Paperboy / Rampage,9364,Misc,Zoo Digital Publishing,0.1
1995.0,Sentou Kokka Air Land Battle,9367,Strategy,Sony Computer Entertainment,0.0
2011.0,Hulk Hogan's Main Event,9370,Fighting,505 Games,0.1
2012.0,Euro Truck Simulator 2,9372,Action,SCS Software,0.0
2007.0,Brain Assist,9377,Misc,Sega,0.12
1997.0,Azure Dreams,9378,Role-Playing,Konami Digital Entertainment,0.07
2006.0,Rumble Roses XX,9379,Fighting,Konami Digital Entertainment,0.07
2010.0,Bakugan: Battle Trainer,9382,Action,Activision,0.12
2009.0,Phantom Brave: We Meet Again,9383,Role-Playing,Nippon Ichi Software,0.12
2008.0,Monster Rancher DS,9384,Role-Playing,Tecmo Koei,0.08
2000.0,Kurt Warner's Arena Football Unleashed,9385,Sports,Midway Games,0.07
2011.0,Suite PreCure: Melody Collection,9386,Misc,Namco Bandai Games,0.0
2008.0,Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon,9387,Role-Playing,Atlus,0.07
2005.0,Disney's Kim Possible: Kimmunicator,9390,Platform,Disney Interactive Studios,0.11
1998.0,Castrol Honda Superbike Racing,9397,Racing,THQ,0.07
2007.0,Fatal Inertia,9403,Racing,Tecmo Koei,0.12
2002.0,Superman: The Man of Steel,9404,Action,Atari,0.1
2000.0,The Flintstones: Bedrock Bowling,9407,Sports,Ubisoft,0.07
2000.0,Chicken Run,9410,Adventure,Eidos Interactive,0.07
1997.0,Shining Force III,9414,Strategy,Sega,0.0
2012.0,Tales of the Heroes: Twin Brave,9416,Role-Playing,Namco Bandai Games,0.0
2004.0,WWE Survivor Series,9417,Fighting,THQ,0.09
2006.0,Kouchuu Ouja Mushi King: Greatest Champion e no Michi DS 2,9418,Action,Sega,0.0
2015.0,Super Robot Wars BX,9419,Action,Namco Bandai Games,0.0
1997.0,Nagano Winter Olympics '98,9422,Sports,Konami Digital Entertainment,0.07
2001.0,Winning Post 5,9424,Sports,Tecmo Koei,0.0
2009.0,All Star Cheer Squad 2,9427,Sports,THQ,0.12
2002.0,RPG Maker II,9429,Role-Playing,Enterbrain,0.06
2004.0,Destruction Derby Arenas,9432,Racing,Sony Computer Entertainment,0.06
1998.0,The Unholy War,9434,Strategy,Eidos Interactive,0.07
2010.0,Chuck E. Cheese's Game Room,9435,Misc,UFO Interactive,0.12
2007.0,Wantame Music Channel: Doko Demo Style,9436,Misc,Capcom,0.0
2004.0,Shaman King: Power of Spirit,9438,Adventure,Konami Digital Entertainment,0.06
2010.0,Soccer Tsuku DS: World Challenge 2010,9441,Sports,Sega,0.0
1992.0,Contra III: The Alien Wars,9444,Shooter,Konami Digital Entertainment,0.0
2005.0,Dead to Rights: Reckoning,9445,Shooter,Electronic Arts,0.12
2011.0,Slime MoriMori Dragon Quest 3: Taikaizoku to Shippo Dan,9447,Role-Playing,Square Enix,0.0
2000.0,Diablo II,9449,Role-Playing,Havas Interactive,0.01
1998.0,No Fear Downhill Mountain Biking,9454,Sports,Codemasters,0.07
2001.0,Fire ProWrestling,9455,Fighting,Spike,0.09
2008.0,Eternal Poison (JP sales),9456,Role-Playing,Banpresto,0.0
2010.0,Naruto Shippuden: Kizuna Drive,9458,Action,Namco Bandai Games,0.04
2014.0,The IdolM@ster: One for All,9459,Misc,Namco Bandai Games,0.0
1993.0,Illusion of Gaia,9463,Role-Playing,Nintendo,0.0
2012.0,Steel Battalion: Heavy Armor,9464,Misc,Capcom,0.08
2009.0,Academy of Champions: Soccer,9465,Sports,Ubisoft,0.1
2008.0,Sally's Salon,9468,Simulation,Capcom,0.12
1995.0,Disruptor,9470,Shooter,Interplay,0.07
2010.0,Lovely Lisa and Friends,9472,Simulation,Tomy Corporation,0.12
2015.0,Hasbro Family Fun Pack,9473,Misc,Ubisoft,0.1
2014.0,Under Night In-Birth,9475,Fighting,Nippon Ichi Software,0.06
2005.0,Drakengard 2,9476,Role-Playing,Ubisoft,0.06
2011.0,Grand Knights History,9478,Role-Playing,Marvelous Interactive,0.0
2005.0,Harvest Moon DS (jp sales),9479,Simulation,Rising Star Games,0.0
2007.0,Summon Night: Twin Age,9480,Role-Playing,Banpresto,0.07
2000.0,Sin and Punishment,9481,Shooter,Nintendo,0.0
1999.0,NBA Jam 2000,9482,Sports,Acclaim Entertainment,0.12
1999.0,Castlevania: Legacy of Darkness,9483,Platform,Konami Digital Entertainment,0.06
2006.0,Cabela's Alaskan Adventure,9485,Sports,Activision,0.12
2009.0,Shimano Xtreme Fishing,9489,Sports,Mastiff,0.12
2010.0,The History Channel: Great Battles - Medieval,9490,Strategy,Slitherine Software,0.08
1997.0,The House of the Dead,9495,Shooter,Sega,0.0
1981.0,RealSports Volleyball,9497,Sports,Atari,0.12
2007.0,Smart Boy's Gameroom,9499,Misc,505 Games,0.12
2002.0,NightCaster,9500,Action,Microsoft Game Studios,0.1
2003.0,RollerCoaster Tycoon,9501,Strategy,Atari,0.1
2004.0,Digimon Racing,9506,Racing,Namco Bandai Games,0.09
2005.0,Ape Escape 3,9507,Platform,Sony Computer Entertainment,0.06
1996.0,Last Bronx,9510,Fighting,Sega,0.0
2003.0,Iridion II,9511,Shooter,Vivendi Games,0.09
1997.0,Momotaro Douchuuki,9512,Misc,Hudson Soft,0.0
2002.0,Warcraft III: Reign of Chaos,9518,Strategy,Vivendi Games,0.03
2006.0,Spider-Man: Battle for New York,9521,Platform,Activision,0.12
2010.0,Pop'n Music Portable,9523,Misc,Konami Digital Entertainment,0.0
2010.0,Borderlands: Double Game Add-On Pack,9525,Shooter,Take-Two Interactive,0.1
2002.0,Otogi: Myth of Demons,9526,Action,Sega,0.08
2006.0,Walt Disney Pictures Presents: The Wild,9530,Platform,Disney Interactive Studios,0.09
2007.0,Puzzle de Harvest Moon,9531,Puzzle,Natsume,0.12
2006.0,Onechanbara: Bikini Samurai Squad,9533,Action,D3Publisher,0.11
2010.0,Metal Max 3,9534,Role-Playing,Enterbrain,0.0
2007.0,Hour of Victory,9537,Shooter,Midway Games,0.1
1995.0,Namco Soccer Prime Goal,9538,Sports,Sony Computer Entertainment,0.0
2010.0,Monster Hunter Frontier Online,9541,Role-Playing,Capcom,0.0
2004.0,Shin Megami Tensei: Digital Devil Saga,9543,Role-Playing,Ghostlight,0.06
2011.0,Puppies 3D,9546,Misc,Ubisoft,0.08
2005.0,Jissen Pachi-Slot Hisshouhou! Aladdin II Evolution,9547,Misc,Sega,0.0
1995.0,Mystic Ark,9548,Role-Playing,Enix Corporation,0.0
2001.0,LEGO Racers 2,9553,Racing,Electronic Arts,0.06
2010.0,Transformers: War for Cybertron -- Decepticons,9555,Action,Activision,0.11
2008.0,Overlord: Raising Hell,9556,Action,Codemasters,0.07
2000.0,Sega GT,9557,Racing,Sega,0.0
2008.0,Space Bust-A-Move,9561,Puzzle,Square Enix,0.1
1992.0,Gunstar Heroes,9563,Shooter,Sega,0.0
2010.0,Tamagotchi no Pichi Pichi Omisecchi,9565,Action,Namco Bandai Games,0.0
2007.0,Shining Wind,9566,Role-Playing,Sega,0.0
2008.0,Brothers in Arms: Double Time,9567,Shooter,Ubisoft,0.11
2001.0,Portal Runner,9568,Platform,3DO,0.06
2004.0,Pokémon: For Ho-Oh the Bells Toll!: Game Boy Advance Video,9569,Misc,Nintendo,0.09
1998.0,Assault: Retribution,9575,Action,Telstar,0.07
2015.0,Gravity Rush Remastered,9578,Action,Sony Computer Entertainment,0.02
2001.0,City Crisis,9580,Simulation,Take-Two Interactive,0.06
2015.0,Assassination Classroom: Grand Siege on Kuro-sensei,9583,Action,Namco Bandai Games,0.0
2005.0,Advent Rising,9586,Action,THQ,0.1
1999.0,Surf Riders,9587,Sports,Ubisoft,0.07
2002.0,Nobunaga no Yabou: Ranseiki,9589,Strategy,Tecmo Koei,0.0
2002.0,Derby Stallion Advance,9590,Sports,Enterbrain,0.0
2001.0,Snood,9597,Puzzle,"Destination Software, Inc",0.09
2008.0,The Sky Crawlers: Innocent Aces,9598,Simulation,Namco Bandai Games,0.09
2005.0,DT Racer,9603,Racing,XS Games,0.06
2011.0,Twister Mania,9606,Misc,505 Games,0.1
1995.0,World Cup Golf: Professional Edition,9607,Sports,U.S. Gold,0.07
1996.0,Black Dawn,9608,Simulation,Virgin Interactive,0.07
2008.0,Garfield's Fun Fest,9618,Platform,Zoo Digital Publishing,0.07
2013.0,7th Dragon 2020-II,9619,Role-Playing,Sega,0.0
1997.0,Doukyuusei 2,9620,Role-Playing,NEC Interchannel,0.0
1998.0,SkullMonkeys,9621,Platform,DreamWorks Interactive,0.07
2008.0,Zenses: Ocean,9624,Puzzle,Game Factory,0.11
2009.0,Teenage Mutant Ninja Turtles: Arcade Attack,9626,Action,Ubisoft,0.12
2008.0,Left Brain Right Brain 2,9628,Misc,Majesco Entertainment,0.12
2008.0,Kidz Sports: Crazy Golf,9630,Sports,Data Design Interactive,0.11
2013.0,Little Battlers eXperience: Wars,9631,Strategy,Level 5,0.0
2011.0,Victorious: Time to Shine,9632,Action,D3Publisher,0.12
2014.0,Aikatsu! 365 Idol Days,9634,Adventure,Namco Bandai Games,0.0
2011.0,Petz Puppyz & Kittenz,9635,Misc,Ubisoft,0.12
2009.0,The Stronghold Collection,9638,Strategy,Take-Two Interactive,0.03
2014.0,Operation Abyss: New Tokyo Legacy,9639,Role-Playing,Nippon Ichi Software,0.04
2006.0,Mega Man X Collection,9641,Misc,Capcom,0.1
2008.0,Dragon Ball: Origins,9643,Action,Atari,0.09
2010.0,Last Ranker,9644,Role-Playing,Capcom,0.0
2002.0,Quantum Redshift,9645,Racing,Microsoft Game Studios,0.09
2004.0,Smash Court Tennis Pro Tournament 2,9646,Sports,Sony Computer Entertainment,0.06
2010.0,Power Pro Kun Pocket 13,9650,Sports,Konami Digital Entertainment,0.0
2003.0,Armed and Dangerous,9651,Shooter,LucasArts,0.09
2008.0,Adventures to Go!,9653,Role-Playing,Zushi Games,0.1
2011.0,Conduit 2,9654,Shooter,Sega,0.07
2002.0,World Soccer Winning Eleven 2002,9656,Sports,Konami Digital Entertainment,0.0
1997.0,Actua Tennis,9658,Sports,Gremlin Interactive Ltd,0.07
2007.0,Horse Life,9659,Simulation,Game Life,0.09
2003.0,Monster Truck Madness,9660,Racing,THQ,0.09
1997.0,Sonic Jam,9661,Platform,Sega,0.0
2012.0,Puella Magi Madoka Magica Portable,9662,Role-Playing,Namco Bandai Games,0.0
2000.0,Peter Jacobsen's Golden Tee Golf,9664,Sports,Infogrames,0.07
2009.0,Calling,9665,Adventure,Konami Digital Entertainment,0.07
1998.0,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,9668,Sports,Sega,0.0
1995.0,High Velocity: Mountain Racing Challenge,9671,Racing,Atlus,0.0
2001.0,Capcom vs. SNK 2: Millionaire Fighting 2001,9674,Fighting,Capcom,0.0
1996.0,Criticom,9675,Fighting,Vic Tokai,0.07
2011.0,After Hours Athletes,9681,Sports,Sony Computer Entertainment,0.0
1997.0,Clock Tower: The First Fear,9684,Adventure,Human Entertainment,0.0
2012.0,Kidou Senshi Gundam Seed Battle Destiny,9685,Action,Namco Bandai Games,0.0
2007.0,Godzilla Unleashed: Double Smash,9686,Action,Atari,0.11
2007.0,Star Trek: Conquest,9687,Strategy,Bethesda Softworks,0.11
2006.0,"Kilari: Na-san, Mon Meilleur Ami",9688,Simulation,Konami Digital Entertainment,0.0
2006.0,Ochaken no Heya DS,9690,Simulation,MTO,0.0
2002.0,Galidor: Defenders of the Outer Dimension,9692,Action,Electronic Arts,0.09
2011.0,Tom Clancy's Splinter Cell Trilogy,9693,Action,Ubisoft,0.0
1996.0,Fire ProWrestling S: 6Men Scramble,9695,Fighting,Human Entertainment,0.0
2011.0,Blackwater,9696,Shooter,505 Games,0.09
2002.0,Pryzm Chapter One: The Dark Unicorn,9697,Adventure,TDK Mediactive,0.06
2006.0,Gundam Battle Royale,9698,Action,Namco Bandai Games,0.0
2009.0,Solitaire & Mahjong,9699,Puzzle,Crave Entertainment,0.11
1999.0,Zen-Nippon Pro Wrestling: Ouja no Kon,9700,Fighting,Human Entertainment,0.0
2008.0,"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",9703,Misc,D3Publisher,0.0
2001.0,Guilty Gear X,9704,Fighting,Sammy Corporation,0.06
2010.0,Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,9709,Role-Playing,Namco Bandai Games,0.0
1998.0,Echo Night,9711,Adventure,From Software,0.03
2006.0,Wild ARMs 5 (jp sales),9714,Role-Playing,505 Games,0.0
2010.0,Gladiator Begins,9716,Action,PQube,0.05
2000.0,Colony Wars III: Red Sun,9717,Simulation,Psygnosis,0.07
1997.0,Magic: The Gathering - Battlemage,9718,Strategy,Acclaim Entertainment,0.07
1994.0,The King of Fighters '94,9719,Fighting,SNK,0.0
2008.0,DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,9720,Adventure,Tecmo Koei,0.0
2010.0,Puzzle Quest 2,9721,Puzzle,D3Publisher,0.11
2011.0,All Kamen Rider: Rider Generation,9722,Action,Namco Bandai Games,0.0
2008.0,The King of Fighters '98 Ultimate Match,9723,Fighting,Ignition Entertainment,0.04
2008.0,Onechanbara: Bikini Zombie Slayers,9724,Action,D3Publisher,0.11
1998.0,Guardian's Crusade,9727,Role-Playing,Activision,0.07
2009.0,Undead Knights,9728,Action,Ubisoft Annecy,0.05
2003.0,MotoGP 3 - Official Game of MotoGP,9731,Racing,Namco Bandai Games,0.06
2005.0,Makai Kingdom: Chronicles of the Sacred Tome,9732,Role-Playing,Tecmo Koei,0.06
1998.0,Bomberman Party Edition,9735,Puzzle,Virgin Interactive,0.07
2006.0,Eyeshield 21: Max Devil Power,9738,Role-Playing,Nintendo,0.0
1997.0,O.D.T.: Escape... Or Die Trying,9740,Adventure,Psygnosis,0.07
2005.0,Lunar: Dragon Song,9745,Role-Playing,Rising Star Games,0.11
2005.0,Break 'Em All,9746,Puzzle,D3Publisher,0.11
2008.0,Major League Baseball 2K8 Fantasy All-Stars,9750,Sports,Take-Two Interactive,0.11
2007.0,Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,9752,Shooter,Namco Bandai Games,0.0
1996.0,San Goku Shi V,9753,Strategy,Tecmo Koei,0.0
1996.0,Daikaijyuu Monogatari II,9758,Role-Playing,Hudson Soft,0.0
2003.0,Voodoo Vince,9760,Platform,Microsoft Game Studios,0.09
2011.0,Gundam Memories: Tatakai no Kioku,9762,Action,Namco Bandai Games,0.0
2009.0,Kaijuu Busters,9764,Action,Namco Bandai Games,0.0
2006.0,Neopets Petpet Adventures: The Wand of Wishing,9765,Adventure,Sony Computer Entertainment,0.11
1995.0,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,9767,Misc,Sega,0.0
2002.0,Chase: Hollywood Stunt Driver,9768,Racing,BAM! Entertainment,0.09
2004.0,The X Files: Resist or Serve,9769,Adventure,Vivendi Games,0.06
2014.0,Mobile Suit Gundam Side Story: Missing Link,9770,Action,Namco Bandai Games,0.0
2012.0,Crush3D,9773,Platform,Sega,0.07
2007.0,Lovely Lisa,9775,Simulation,DHM Interactive,0.11
2010.0,Medarot DS: Kabuto / Kuwagata Ver.,9776,Role-Playing,Rocket Company,0.0
2009.0,Mountain Sports,9777,Sports,Activision,0.11
2010.0,The God of War Trilogy,9783,Action,Sony Computer Entertainment,0.0
2010.0,Dance Paradise,9784,Misc,Mindscape,0.1
2005.0,Go! Sudoku,9788,Puzzle,Sony Computer Entertainment,0.11
2008.0,My Chinese Coach,9791,Misc,Ubisoft,0.11
2007.0,Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,9793,Misc,Namco Bandai Games,0.0
2009.0,Atelier Annie: Alchemists of Sera Island,9795,Role-Playing,Gust,0.08
2004.0,Breakdown,9796,Adventure,Electronic Arts,0.09
2006.0,Rush,9797,Racing,Midway Games,0.11
1992.0,Ecco the Dolphin,9798,Adventure,Sega,0.0
2001.0,Looney Tunes: Sheep Raider,9800,Platform,Infogrames,0.07
2010.0,Yard Sale Hidden Treasures: Sunnyville,9801,Puzzle,Konami Digital Entertainment,0.11
1999.0,Harvest Moon 2 GBC,9802,Simulation,Ubisoft,0.0
2010.0,Lost in Shadow,9804,Platform,Konami Digital Entertainment,0.1
2007.0,Cory in the House,9805,Action,Disney Interactive Studios,0.11
2000.0,Gallop Racer 2000,9808,Sports,Tecmo Koei,0.0
2011.0,Macross Triangle Frontier,9810,Action,Namco Bandai Games,0.0
2010.0,Petz Fantasy: Moonlight Magic,9812,Simulation,Ubisoft,0.11
2008.0,My Farm Around the World,9814,Simulation,Atari,0.11
2010.0,Fat Princess: Fistful of Cake,9815,Action,Sony Computer Entertainment,0.08
2008.0,Zubo,9816,Misc,Electronic Arts,0.09
2000.0,NFL QB Club 2001,9818,Sports,Acclaim Entertainment,0.11
1999.0,Earthworm Jim 3D,9819,Platform,Interplay,0.1
1999.0,Rocket: Robot on Wheels,9820,Platform,Ubisoft,0.1
1999.0,Densha De Go! 64,9821,Simulation,Taito,0.0
2007.0,Animal Genius,9825,Puzzle,Ubisoft,0.11
2008.0,Zenses: Rainforest,9827,Puzzle,Game Factory,0.1
2008.0,Skate City Heroes,9831,Sports,Zoo Digital Publishing,0.11
2005.0,2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,9833,Racing,THQ,0.09
2009.0,Mytran Wars,9835,Strategy,Deep Silver,0.08
2011.0,Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,9838,Fighting,Namco Bandai Games,0.0
2011.0,Gungnir: Mayari no Gunshin to Eiyuu Sensou,9839,Role-Playing,Atlus,0.07
2013.0,Fate/Extra CCC,9841,Action,Marvelous Entertainment,0.0
2000.0,MTV Sports: Pure Ride,9843,Sports,THQ,0.07
2001.0,Sonic Adventure 2,9844,Platform,Sega,0.0
1996.0,Burning Road,9845,Racing,FunSoft,0.07
1994.0,Slayers,9846,Role-Playing,Banpresto,0.0
2010.0,Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,9847,Strategy,Namco Bandai Games,0.0
2005.0,Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,9850,Misc,Vivendi Games,0.09
2004.0,Famicom Mini: TwinBee,9851,Shooter,Konami Digital Entertainment,0.0
2005.0,4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,9852,Misc,Atari,0.11
2010.0,PixelJunk Monsters Deluxe,9855,Strategy,Sony Computer Entertainment,0.11
2003.0,Ultimate Card Games,9857,Misc,Telegames,0.09
2001.0,Jikkyou Powerful Pro Yakyuu 8 Ketteiban,9858,Sports,Konami Digital Entertainment,0.0
2006.0,Lost Magic,9860,Role-Playing,Ubisoft,0.09
2001.0,Medarot 4: Kabuto / Kuwagata Version,9867,Role-Playing,Imagineer,0.0
2010.0,Vacation Isle: Beach Party,9871,Misc,Warner Bros. Interactive Entertainment,0.09
2010.0,Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,9873,Shooter,Namco Bandai Games,0.0
2003.0,Onimusha: Blade Warriors,9875,Fighting,Capcom,0.06
2008.0,Tecmo Bowl: Kickoff,9876,Sports,Tecmo Koei,0.11
1998.0,Akuji the Heartless,9878,Platform,Eidos Interactive,0.07
2011.0,Everybody Dance,9882,Misc,Sony Computer Entertainment,0.11
2013.0,Uta no * Prince-Sama: All Star,9887,Action,Broccoli,0.0
1996.0,HardBall 5,9888,Sports,SPS,0.07
2005.0,Airborne Troops: Countdown to D-Day,9889,Shooter,Playlogic Game Factory,0.06
2003.0,MLB Inside Pitch 2003,9890,Sports,Microsoft Game Studios,0.09
2013.0,ArmA III,9891,Shooter,Bohemia Interactive,0.0
2007.0,Marvel Trading Card Game,9893,Misc,Konami Digital Entertainment,0.11
